method_id,evidence_role,fold_id,condition,score_sha256,heldout_pair_micro_f1,overall_pair_micro_f1,seen_pair_micro_f1,heldout_pair_precision,heldout_pair_recall,heldout_presence_f1,heldout_presence_ap,oracle_gated_sentiment_set_micro_f1,maximum_sentiments_per_selected_aspect,aspect_call_rate,selected_aspect_instances,test_contract_count
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a06,N,d307f63c8f451e308dbc26ba289be953b0dc6783342377ec6a7a8b666a3d16a1,0.3570300157977883,0.5451680672268907,0.5826771653543307,0.7243589743589743,0.23689727463312368,0.3717948717948718,0.6665567157189511,0.8592592592592593,1,0.15373699148533584,1950,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a06,D,b6e5b919a42fa224e115f013e33179f10a95e6ef24ad64e13118a38e8e0d006c,0.5122897800776197,0.5739130434782609,0.5885608856088561,0.668918918918919,0.41509433962264153,0.5523560209424084,0.7276857261855657,0.8465608465608465,1,0.17084515925575527,2167,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a06,N,fcd86510b5dca03bbd8ab199124f194ffd824381a72862a380167f0ad7397ac4,0.4,0.557150179395182,0.5885608856088561,0.7514450867052023,0.27253668763102723,0.42121684867394693,0.7030659024431865,0.8592592592592593,1,0.16114790286975716,2044,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a06,D,046090d46d26968c3ce9667d756e8ebf5afa0be0a45c1afb7f7711caee71e3fc,0.7080213903743315,0.5660759493670886,0.5220563847429519,0.722707423580786,0.6939203354297694,0.8120950323974082,0.8043709722534582,0.8465608465608465,1,0.16493219804478082,2092,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a06,N,10792d7ba8c8d44cd73c54c4204962360aaf6006e568a18459105a4475f587ae,0.7128953771289538,0.5629397967161845,0.5220563847429519,0.8492753623188406,0.6142557651991615,0.8044280442804428,0.9076150844660285,0.8592592592592593,1,0.15602333648691263,1979,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a07,D,2df96fa0c06273da17852fac58abc2a9f930e82ff46fbb3a4c054127a7e757cc,0.6369958275382476,0.6185666185666185,0.6147135795289328,0.599476439790576,0.6795252225519288,0.6573426573426573,0.6617264708386789,0.9228486646884273,2,0.18085777357300536,2294,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a07,N,442f625a5306225ae23dd25165aafe33caf870fd6dfd1b39e0179dde47276a35,0.635743519781719,0.6184084372003835,0.6147135795289328,0.5883838383838383,0.6913946587537092,0.6538987688098495,0.6664472125297827,0.9226190476190477,2,0.18211920529801323,2310,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a07,D,2df96fa0c06273da17852fac58abc2a9f930e82ff46fbb3a4c054127a7e757cc,0.6369958275382476,0.6185666185666185,0.6147135795289328,0.599476439790576,0.6795252225519288,0.6573426573426573,0.6617264708386789,0.9228486646884273,2,0.18085777357300536,2294,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a07,N,442f625a5306225ae23dd25165aafe33caf870fd6dfd1b39e0179dde47276a35,0.635743519781719,0.6184084372003835,0.6147135795289328,0.5883838383838383,0.6913946587537092,0.6538987688098495,0.6664472125297827,0.9226190476190477,2,0.18211920529801323,2310,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a07,D,b75089deb19aa8cad5ac4553b3287bdd1b5d1a813586474d6866a645a9c16d8a,0.5728643216080402,0.5869409232241091,0.5902511078286559,0.49673202614379086,0.6765578635014837,0.6060606060606061,0.5608483388567067,0.9228486646884273,2,0.18267108167770418,2317,0
