method,policy,fold_id,condition,evidence_role,heldout_pair_f1,overall_pair_f1,seen_pair_f1,presence_f1,presence_ap,oracle_stage2_f1,aspect_threshold,runner_up_threshold,selected_review_aspects,two_sentiment_instances
tfidf,label_masked_all_reviews,l2-a02,N,paired_local_policy_replay,0.07142857142857142,0.3361647361647362,0.34402332361516036,0.125,0.17761147903887503,0.5317919075144508,0.575327058705,0.91,2021,6
tfidf,label_masked_all_reviews,l2-a03,D,paired_local_policy_replay,0.16487455197132617,0.3330539256775636,0.36411784177424694,0.24731182795698925,0.4113350482450072,0.6209476309226932,0.637189519263,0.97,1718,3
tfidf,label_masked_all_reviews,l2-a03,N,paired_local_policy_replay,0.06436781609195402,0.3263888888888889,0.36411784177424694,0.10114942528735632,0.40346372709504597,0.6184538653366584,0.637189519263,0.97,1595,3
tfidf,label_masked_all_reviews,l2-a04,D,paired_local_policy_replay,0.17142857142857143,0.33676470588235297,0.3411320754716981,0.3269230769230769,0.5986429467218587,0.6363636363636364,0.56,0.911483375808,2215,7
tfidf,label_masked_all_reviews,l2-a04,N,paired_local_policy_replay,0.27692307692307694,0.3400990099009901,0.3411320754716981,0.5230769230769231,0.6552538815537876,0.6363636363636364,0.56,0.911483375808,2176,6
tfidf,label_masked_all_reviews,l2-a05,D,paired_local_policy_replay,0.3412698412698413,0.3355738113019666,0.3351925630810093,0.4112903225806452,0.37555869653194957,0.7899159663865546,0.562615604053,0.67,2115,44
tfidf,label_masked_all_reviews,l2-a05,N,paired_local_policy_replay,0.046153846153846156,0.3255455712451861,0.3351925630810093,0.06153846153846154,0.17111375335020051,0.7899159663865546,0.562615604053,0.67,1997,40
tfidf,label_masked_all_reviews,l2-a06,D,paired_local_policy_replay,0.3465491923641703,0.3086321381142098,0.3002594033722438,0.49404761904761907,0.7692350993989782,0.6187961985216474,0.632003512897,0.92190037183,1902,5
tfidf,label_masked_all_reviews,l2-a06,N,paired_local_policy_replay,0.47044025157232705,0.3351379221448827,0.3002594033722438,0.7388535031847133,0.7932077343103454,0.6399155227032735,0.632003512897,0.92190037183,2015,6
tfidf,label_masked_all_reviews,l2-a07,D,paired_local_policy_replay,0.42073170731707316,0.32926498508272306,0.3094688221709007,0.54375,0.5920730347627421,0.7551020408163265,0.628643485982,0.368544921116,1709,120
tfidf,label_masked_all_reviews,l2-a07,N,paired_local_policy_replay,0.40344827586206894,0.32456383273331485,0.3094688221709007,0.48849557522123893,0.5756826421840473,0.7507246376811594,0.628643485982,0.368544921116,1634,119
tfidf,label_masked_all_reviews,l2-a08,D,paired_local_policy_replay,0.30434782608695654,0.33616383616383616,0.337696335078534,0.41530054644808745,0.4631839240162061,0.6666666666666666,0.55952907318,0.914858505159,2139,7
tfidf,label_masked_all_reviews,l2-a08,N,paired_local_policy_replay,0.12413793103448276,0.3298865069356873,0.337696335078534,0.18055555555555555,0.2856909845021345,0.6666666666666666,0.55952907318,0.914858505159,2100,7
tfidf,label_masked_all_reviews,l2-a09,D,paired_local_policy_replay,0.0784313725490196,0.33943592281048984,0.3497042941630239,0.16326530612244897,0.6380988674515178,0.46153846153846156,0.584270988518,0.67,2138,46
tfidf,label_masked_all_reviews,l2-a09,N,paired_local_policy_replay,0.2127659574468085,0.3480691056910569,0.3497042941630239,0.46808510638297873,0.7302331032773763,0.46153846153846156,0.584270988518,0.67,2038,40
tfidf,label_masked_all_reviews,l2-a10,D,paired_local_policy_replay,0.14173228346456693,0.34035087719298246,0.34688066269738543,0.25196850393700787,0.40035304896677815,0.5555555555555556,0.569488862188,0.91,2126,6
tfidf,label_masked_all_reviews,l2-a10,N,paired_local_policy_replay,0.1111111111111111,0.342566709021601,0.34688066269738543,0.25,0.14440682423315188,0.5555555555555556,0.569488862188,0.91,2071,6
tfidf,label_masked_all_reviews,l2-a11,D,paired_local_policy_replay,0.32558139534883723,0.33766233766233766,0.3380491437081162,0.4496124031007752,0.4647525959333894,0.6470588235294118,0.544866980509,0.91,2293,7
tfidf,label_masked_all_reviews,l2-a11,N,paired_local_policy_replay,0.21428571428571427,0.33552151714077316,0.3380491437081162,0.2619047619047619,0.2462591040002058,0.6470588235294118,0.544866980509,0.91,2248,7
tfidf,label_masked_all_reviews,l2-a12,D,paired_local_policy_replay,0.2958199356913183,0.33809400155803687,0.3418079096045198,0.3935483870967742,0.4050238481249196,0.671875,0.596463325012,0.904753802068,1987,6
tfidf,label_masked_all_reviews,l2-a12,N,paired_local_policy_replay,0.29493087557603687,0.3391003460207612,0.3418079096045198,0.423963133640553,0.3690715514240863,0.671875,0.596463325012,0.904753802068,1894,5
distilbert,review_filtered,l2-a01,D,paired_local_policy_replay,0.01639344262295082,0.5047688921496698,0.5197882530879758,0.01639344262295082,0.08479659808369536,0.9382716049382716,0.835932701826,0.99,2231,0
distilbert,review_filtered,l2-a01,N,paired_local_policy_replay,0.08187134502923976,0.5016916384726922,0.5197882530879758,0.08187134502923976,0.06802117506148028,0.9506172839506173,0.835932701826,0.99,2280,0
distilbert,review_filtered,l2-a02,D,paired_local_policy_replay,0.16877637130801687,0.5312134673836801,0.5524752475247525,0.18565400843881857,0.13277520123918105,0.8837209302325582,0.825203329325,0.463858932257,2415,4
distilbert,review_filtered,l2-a02,N,paired_local_policy_replay,0.1811320754716981,0.5296167247386759,0.5524752475247525,0.19696969696969696,0.1411718068935293,0.9069767441860465,0.825203329325,0.463858932257,2442,5
distilbert,review_filtered,l2-a03,D,paired_local_policy_replay,0.10989010989010989,0.469030969030969,0.5150746689208228,0.11428571428571428,0.45648603830998663,0.912718204488778,0.83189535141,0.467498108745,2144,2
distilbert,review_filtered,l2-a03,N,paired_local_policy_replay,0.10869565217391304,0.46844599650785734,0.5150746689208228,0.11304347826086956,0.4489840114364761,0.9240348692403487,0.83189535141,0.467498108745,2149,2
distilbert,review_filtered,l2-a04,D,paired_local_policy_replay,0.05194805194805195,0.5146434160518668,0.5227479526842584,0.05194805194805195,0.0527558517544441,0.7727272727272727,0.72759282589,0.474553003907,2613,2
distilbert,review_filtered,l2-a04,N,paired_local_policy_replay,0.06060606060606061,0.5060293795220346,0.5227479526842584,0.06060606060606061,0.05071853131699908,0.8181818181818182,0.72759282589,0.474553003907,2701,2
distilbert,review_filtered,l2-a05,D,paired_local_policy_replay,0.11398963730569948,0.5059193041797536,0.5250886974151039,0.12435233160621761,0.1388025141579318,0.9491525423728814,0.820101827383,0.473166629672,2278,3
distilbert,review_filtered,l2-a05,N,paired_local_policy_replay,0.12444444444444444,0.5034763845600575,0.5250886974151039,0.13333333333333333,0.12666743208251113,0.940677966101695,0.820101827383,0.473166629672,2310,3
distilbert,review_filtered,l2-a06,D,paired_local_policy_replay,0.0,0.4367034834324554,0.5050769734687193,0.0,0.5645888509077117,0.9121693121693122,0.829132974148,0.48,1671,2
distilbert,review_filtered,l2-a06,N,paired_local_policy_replay,0.07662835249042145,0.4425174825174825,0.5050769734687193,0.07797270955165692,0.46887751178848136,0.914466737064414,0.829132974148,0.48,1715,2
distilbert,review_filtered,l2-a07,D,paired_local_policy_replay,0.03856749311294766,0.4443876246484275,0.4859075535512965,0.038781163434903045,0.3617046607619415,0.9451851851851852,0.820518940687,0.45,2049,4
distilbert,review_filtered,l2-a07,N,paired_local_policy_replay,0.08854166666666667,0.4471007121057986,0.4859075535512965,0.08900523560209424,0.3620795996290664,0.9465875370919882,0.820518940687,0.45,2070,4
distilbert,review_filtered,l2-a08,D,paired_local_policy_replay,0.043478260869565216,0.5134676049502548,0.5297514436354507,0.10218978102189781,0.3725419889029369,0.8286852589641435,0.79387152195,0.42,2256,7
distilbert,review_filtered,l2-a08,N,paired_local_policy_replay,0.04054054054054054,0.5122246429435972,0.5297514436354507,0.09523809523809523,0.28508041037705467,0.8286852589641435,0.79387152195,0.42,2266,7
distilbert,review_filtered,l2-a09,D,paired_local_policy_replay,0.2,0.5181102362204725,0.5206349206349207,0.2,0.09931079715683508,0.8461538461538461,0.842512786388,0.99,1952,0
distilbert,review_filtered,l2-a09,N,paired_local_policy_replay,0.10909090909090909,0.5147327249022164,0.5206349206349207,0.10909090909090909,0.04700778280501634,0.8461538461538461,0.842512786388,0.99,1977,0
distilbert,review_filtered,l2-a10,D,paired_local_policy_replay,0.25925925925925924,0.523854961832061,0.52730787820203,0.25925925925925924,0.2515411967846005,0.8333333333333334,0.690463930368,0.99,2334,0
distilbert,review_filtered,l2-a10,N,paired_local_policy_replay,0.11392405063291139,0.5121042830540037,0.52730787820203,0.12658227848101267,0.149239178168174,0.8333333333333334,0.690463930368,0.99,2438,0
distilbert,review_filtered,l2-a11,D,paired_local_policy_replay,0.09345794392523364,0.507379679144385,0.5170753064798599,0.09523809523809523,0.07994603851237145,0.8543689320388349,0.734691560268,0.341074004769,2778,39
distilbert,review_filtered,l2-a11,N,paired_local_policy_replay,0.09142857142857143,0.5013704406493781,0.5170753064798599,0.10344827586206896,0.07051785970257354,0.8543689320388349,0.734691560268,0.341074004769,2847,38
distilbert,review_filtered,l2-a12,D,paired_local_policy_replay,0.25120772946859904,0.4906762525275219,0.5023562676720076,0.28019323671497587,0.3081682036672555,0.8984375,0.802027493715,0.45,2590,3
distilbert,review_filtered,l2-a12,N,paired_local_policy_replay,0.22813688212927757,0.486354559573996,0.5023562676720076,0.2585551330798479,0.26520001832719636,0.8828125,0.802027493715,0.45,2646,3
distilbert,label_masked_all_reviews,l2-a01,D,paired_local_policy_replay,0.029411764705882353,0.5032018178062384,0.5168969181721573,0.029411764705882353,0.07634783386308969,0.8641975308641975,0.715138226748,0.99,2983,0
distilbert,label_masked_all_reviews,l2-a01,N,paired_local_policy_replay,0.03162055335968379,0.49213392496974584,0.5168969181721573,0.03162055335968379,0.06146034173407566,0.9135802469135802,0.715138226748,0.99,3100,0
distilbert,label_masked_all_reviews,l2-a02,D,paired_local_policy_replay,0.18487394957983194,0.4952215464813206,0.5121392579019698,0.20168067226890757,0.14062788899945686,0.9186046511627907,0.735707759857,0.99,2746,0
distilbert,label_masked_all_reviews,l2-a02,N,paired_local_policy_replay,0.15700934579439252,0.47337278106508873,0.5121392579019698,0.17196261682242991,0.14313850690403193,0.9186046511627907,0.735707759857,0.99,3043,0
distilbert,label_masked_all_reviews,l2-a03,D,paired_local_policy_replay,0.02912621359223301,0.4177256435320951,0.47798268724124954,0.02912621359223301,0.4154410203600144,0.9149198520345253,0.847884863615,0.36,1205,6
distilbert,label_masked_all_reviews,l2-a03,N,paired_local_policy_replay,0.05128205128205128,0.4186649384316267,0.47798268724124954,0.0514018691588785,0.40292792994164217,0.9219330855018587,0.847884863615,0.36,1221,7
distilbert,label_masked_all_reviews,l2-a04,D,paired_local_policy_replay,0.04819277108433735,0.48716904276985745,0.4947172156619018,0.04819277108433735,0.046095663755571774,0.8181818181818182,0.786050498486,0.99,3052,0
distilbert,label_masked_all_reviews,l2-a04,N,paired_local_policy_replay,0.0625,0.47294904583907144,0.4947172156619018,0.0625,0.03254680086802536,0.9090909090909091,0.786050498486,0.99,3225,0
distilbert,label_masked_all_reviews,l2-a05,D,paired_local_policy_replay,0.09433962264150944,0.48834811301299236,0.5063618718999353,0.11320754716981132,0.12921128684625802,0.9491525423728814,0.71622005105,0.483668491244,2990,1
distilbert,label_masked_all_reviews,l2-a05,N,paired_local_policy_replay,0.1743119266055046,0.47782377291543465,0.5063618718999353,0.1834862385321101,0.12004287688144614,0.940677966101695,0.71622005105,0.483668491244,3214,1
distilbert,label_masked_all_reviews,l2-a06,D,paired_local_policy_replay,0.012219959266802444,0.430151338766007,0.499830220713073,0.012448132780082987,0.5191668086027357,0.9079365079365079,0.854528069496,0.460181310773,1575,3
distilbert,label_masked_all_reviews,l2-a06,N,paired_local_policy_replay,0.03898635477582846,0.43146327356853675,0.499830220713073,0.047619047619047616,0.4511422197138646,0.9058201058201059,0.854528069496,0.460181310773,1597,3
distilbert,label_masked_all_reviews,l2-a07,D,paired_local_policy_replay,0.0546448087431694,0.4478334543694021,0.4860557768924303,0.054945054945054944,0.37735886656319817,0.9361069836552749,0.70937204361,0.460965245962,2269,4
distilbert,label_masked_all_reviews,l2-a07,N,paired_local_policy_replay,0.13267813267813267,0.45158197507190795,0.4860557768924303,0.1382716049382716,0.37306853576605165,0.9464285714285714,0.70937204361,0.460965245962,2310,4
distilbert,label_masked_all_reviews,l2-a08,D,paired_local_policy_replay,0.11267605633802817,0.5099860659544821,0.5235350624399616,0.14184397163120568,0.40253331012718174,0.8492063492063492,0.785804957151,0.424545496702,2436,12
distilbert,label_masked_all_reviews,l2-a08,N,paired_local_policy_replay,0.1875,0.5111008325624422,0.5235350624399616,0.22784810126582278,0.32681390562051416,0.8695652173913043,0.785804957151,0.424545496702,2453,13
distilbert,label_masked_all_reviews,l2-a09,D,paired_local_policy_replay,0.17777777777777778,0.48324661810613945,0.4861344537815126,0.17777777777777778,0.06554358293924611,0.8461538461538461,0.753883033991,0.99,2947,0
distilbert,label_masked_all_reviews,l2-a09,N,paired_local_policy_replay,0.04938271604938271,0.4717594473791142,0.4861344537815126,0.06172839506172839,0.038621937745900434,0.7692307692307693,0.753883033991,0.99,3064,0
distilbert,label_masked_all_reviews,l2-a10,D,paired_local_policy_replay,0.1935483870967742,0.5,0.5022274325908558,0.2,0.2536370585772034,0.8888888888888888,0.792987257242,0.410712227225,2419,19
distilbert,label_masked_all_reviews,l2-a10,N,paired_local_policy_replay,0.14814814814814814,0.4956281638288081,0.5022274325908558,0.14814814814814814,0.19344127416880794,0.8333333333333334,0.792987257242,0.410712227225,2470,18
distilbert,label_masked_all_reviews,l2-a11,D,paired_local_policy_replay,0.08928571428571429,0.4961900493052443,0.5066666666666667,0.08928571428571429,0.07974550072890027,0.8431372549019608,0.735284775496,0.454660430551,2601,3
distilbert,label_masked_all_reviews,l2-a11,N,paired_local_policy_replay,0.10071942446043165,0.49409668077522834,0.5066666666666667,0.10071942446043165,0.07228400810379834,0.8431372549019608,0.735284775496,0.454660430551,2628,3
distilbert,label_masked_all_reviews,l2-a12,D,paired_local_policy_replay,0.24701195219123506,0.47965058566607105,0.49185123276222315,0.2868525896414343,0.288123000823359,0.8984375,0.699463516474,0.99,3179,0
distilbert,label_masked_all_reviews,l2-a12,N,paired_local_policy_replay,0.19642857142857142,0.4786427145708583,0.49185123276222315,0.23214285714285715,0.27798348324811395,0.8984375,0.699463516474,0.99,3152,0
fewshot,review_filtered,l2-a01,D,paired_local_policy_replay,0.6170212765957447,0.59247889485802,0.5912389142703575,0.6702127659574468,0.5273322971024234,0.9012345679012346,0.99999922514,0.99,2051,0
fewshot,review_filtered,l2-a01,N,paired_local_policy_replay,0.5714285714285714,0.5902813299232736,0.5912389142703575,0.5925925925925926,0.4563880216890792,0.9382716049382716,0.99999922514,0.99,2052,0
fewshot,review_filtered,l2-a02,D,paired_local_policy_replay,0.28193832599118945,0.5682337992376112,0.5857605177993528,0.41818181818181815,0.2778212701838733,0.375,0.99999922514,0.34,2051,26
fewshot,review_filtered,l2-a02,N,paired_local_policy_replay,0.10416666666666667,0.5736067297581493,0.5857605177993528,0.125,0.386971975673154,0.6292134831460674,0.99999922514,0.34,1927,19
fewshot,review_filtered,l2-a03,D,paired_local_policy_replay,0.569402228976697,0.5144623537204681,0.4991530208921513,0.5977710233029382,0.49081530762810033,0.9102244389027432,0.999999940395,0.99,2671,0
fewshot,review_filtered,l2-a03,N,paired_local_policy_replay,0.5064377682403434,0.5003536901674134,0.4991530208921513,0.5264663805436338,0.5654454989992663,0.9077306733167082,0.999999940395,0.99,2383,0
fewshot,review_filtered,l2-a04,D,paired_local_policy_replay,0.42105263157894735,0.5306020484636522,0.5321844906234161,0.6666666666666666,0.5426786940771874,0.6363636363636364,0.999999821186,0.34,2122,23
fewshot,review_filtered,l2-a04,N,paired_local_policy_replay,0.4117647058823529,0.5311557788944724,0.5321844906234161,0.5882352941176471,0.6794849965830073,0.7272727272727273,0.999999821186,0.34,2099,23
fewshot,review_filtered,l2-a05,D,paired_local_policy_replay,0.41916167664670656,0.48630783758262514,0.4890636520029491,0.4444444444444444,0.5812727116599493,0.7401574803149606,0.999999821186,0.000226961485,2122,256
fewshot,review_filtered,l2-a05,N,paired_local_policy_replay,0.44025157232704404,0.48722800378429515,0.4890636520029491,0.445859872611465,0.6365452244286667,0.8548387096774194,0.999999821186,0.000226961485,2117,253
fewshot,review_filtered,l2-a06,D,paired_local_policy_replay,0.6680896478121665,0.5401312468450278,0.500495867768595,0.8120950323974082,0.8043709722534582,0.7447257383966245,0.999963879585,0.414898380637,2092,12
fewshot,review_filtered,l2-a06,N,paired_local_policy_replay,0.7153284671532847,0.54639979204575,0.500495867768595,0.8044280442804428,0.9076150844660285,0.8236536430834214,0.999963879585,0.414898380637,1979,10
fewshot,review_filtered,l2-a07,D,paired_local_policy_replay,0.5646173149309912,0.5512973101642467,0.5481786133960047,0.6060606060606061,0.5608483388567067,0.8291233283803864,0.05,0.34,2317,26
fewshot,review_filtered,l2-a07,N,paired_local_policy_replay,0.5336225596529284,0.5450762829403606,0.5481786133960047,0.5842450765864332,0.49529060215635845,0.9004457652303121,0.05,0.34,2439,29
fewshot,review_filtered,l2-a08,D,paired_local_policy_replay,0.6347826086956522,0.5803286730439048,0.5770730439303353,0.6724890829694323,0.6683225293010276,0.873015873015873,0.999999582767,0.247328296304,2183,36
fewshot,review_filtered,l2-a08,N,paired_local_policy_replay,0.5773195876288659,0.577084879980203,0.5770730439303353,0.6217616580310881,0.7432858706396678,0.8412698412698413,0.999999582767,0.247328296304,2147,36
fewshot,review_filtered,l2-a09,D,paired_local_policy_replay,0.5517241379310345,0.5803286730439048,0.5805335968379447,0.6896551724137931,0.5560737388244987,0.6153846153846154,0.999999582767,0.247328296304,2183,36
fewshot,review_filtered,l2-a09,N,paired_local_policy_replay,0.56,0.5804075619936165,0.5805335968379447,0.72,0.7079056237879766,0.6923076923076923,0.999999582767,0.247328296304,2179,36
fewshot,review_filtered,l2-a10,D,paired_local_policy_replay,0.3010752688172043,0.5120139799038882,0.5163879598662208,0.3225806451612903,0.20030506123341074,0.9444444444444444,0.999999463558,0.34,2687,33
fewshot,review_filtered,l2-a10,N,paired_local_policy_replay,0.5882352941176471,0.5171957671957672,0.5163879598662208,0.6274509803921569,0.5294912021656207,0.9444444444444444,0.999999463558,0.34,2645,33
fewshot,review_filtered,l2-a11,D,paired_local_policy_replay,0.3841059602649007,0.5306020484636522,0.5363447559709242,0.4370860927152318,0.2840860974595176,0.7058823529411765,0.999999821186,0.34,2122,23
fewshot,review_filtered,l2-a11,N,paired_local_policy_replay,0.3625,0.5294117647058824,0.5363447559709242,0.41509433962264153,0.2791138681969386,0.7692307692307693,0.999999821186,0.34,2130,24
fewshot,review_filtered,l2-a12,D,paired_local_policy_replay,0.648854961832061,0.5686274509803921,0.5628112894299945,0.6870229007633588,0.5718523806183902,0.9140625,0.999999940395,0.34,1993,25
fewshot,review_filtered,l2-a12,N,paired_local_policy_replay,0.6536964980544747,0.5688452596228365,0.5628112894299945,0.6926070038910506,0.5922821477122493,0.9296875,0.999999940395,0.34,1988,25
fewshot,label_masked_all_reviews,l2-a01,D,paired_local_policy_replay,0.5979381443298969,0.5434462444771723,0.540721649484536,0.6528497409326425,0.5273322971024234,0.8957055214723927,0.998967289925,0.37,2196,20
fewshot,label_masked_all_reviews,l2-a01,N,paired_local_policy_replay,0.5326633165829145,0.5403285118901692,0.540721649484536,0.5757575757575758,0.4563880216890792,0.9259259259259259,0.998967289925,0.37,2201,20
fewshot,label_masked_all_reviews,l2-a02,D,paired_local_policy_replay,0.2037037037037037,0.5306020484636522,0.5593911388964392,0.35443037974683544,0.2137964241172193,0.375,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a02,N,paired_local_policy_replay,0.022988505747126436,0.5469994689325545,0.5593911388964392,0.022988505747126436,0.3261053769722222,0.6292134831460674,0.999999821186,0.34,1893,15
fewshot,label_masked_all_reviews,l2-a03,D,paired_local_policy_replay,0.5178826895565093,0.48561236623067777,0.4791785510553337,0.5428156748911466,0.5882956618484596,0.9005988023952096,0.999999940395,0.000226961485,2095,252
fewshot,label_masked_all_reviews,l2-a03,N,paired_local_policy_replay,0.3713235294117647,0.46469135802469136,0.4791785510553337,0.38361266294227186,0.6186762377214406,0.8902147971360382,0.999999940395,0.000226961485,1943,249
fewshot,label_masked_all_reviews,l2-a04,D,paired_local_policy_replay,0.42105263157894735,0.5306020484636522,0.5321844906234161,0.6666666666666666,0.5426786940771874,0.6363636363636364,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a04,N,paired_local_policy_replay,0.4117647058823529,0.5311557788944724,0.5321844906234161,0.5882352941176471,0.6794849965830073,0.7272727272727273,0.999999821186,0.34,2099,23
fewshot,label_masked_all_reviews,l2-a05,D,paired_local_policy_replay,0.43209876543209874,0.5306020484636522,0.534756573808904,0.4444444444444444,0.5812727116599493,0.7416666666666667,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a05,N,paired_local_policy_replay,0.445859872611465,0.5312656328164082,0.534756573808904,0.445859872611465,0.6365452244286667,0.8319327731092437,0.999999821186,0.34,2117,23
fewshot,label_masked_all_reviews,l2-a06,D,paired_local_policy_replay,0.5964566929133859,0.5126816055158828,0.48472906403940885,0.8043694141012909,0.7994867816211273,0.68994708994709,1.27581e-07,0.99,2203,0
fewshot,label_masked_all_reviews,l2-a06,N,paired_local_policy_replay,0.7464635473340587,0.5454086781029264,0.48472906403940885,0.8527472527472527,0.9217699849844788,0.8507936507936508,1.27581e-07,0.99,2106,0
fewshot,label_masked_all_reviews,l2-a07,D,paired_local_policy_replay,0.5652724968314322,0.5257803468208092,0.5169683257918553,0.6114649681528662,0.5576906254029885,0.8291233283803864,0.000139890326,0.34,2440,27
fewshot,label_masked_all_reviews,l2-a07,N,paired_local_policy_replay,0.5123639960435212,0.5159445788431933,0.5169683257918553,0.5614385614385614,0.4859748494356337,0.9004457652303121,0.000139890326,0.34,2656,33
fewshot,label_masked_all_reviews,l2-a08,D,paired_local_policy_replay,0.5897435897435898,0.552849610846096,0.5505468124833289,0.6180257510729614,0.5600026574951634,0.8764940239043825,0.999999821186,0.49,2122,3
fewshot,label_masked_all_reviews,l2-a08,N,paired_local_policy_replay,0.5757575757575758,0.5518115024068914,0.5505468124833289,0.5888324873096447,0.6347062738303146,0.8446215139442231,0.999999821186,0.49,2086,3
fewshot,label_masked_all_reviews,l2-a09,D,paired_local_policy_replay,0.5517241379310345,0.5634218289085545,0.5635058182718494,0.6896551724137931,0.5560737388244987,0.6153846153846154,0.999999582767,0.34,2183,27
fewshot,label_masked_all_reviews,l2-a09,N,paired_local_policy_replay,0.64,0.5639763779527559,0.5635058182718494,0.72,0.7079056237879766,0.6923076923076923,0.999999582767,0.34,2179,27
fewshot,label_masked_all_reviews,l2-a10,D,paired_local_policy_replay,0.22727272727272727,0.5306020484636522,0.540945492120899,0.24427480916030533,0.14154835432207696,0.9444444444444444,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a10,N,paired_local_policy_replay,0.24778761061946902,0.5326305220883534,0.540945492120899,0.26785714285714285,0.1507037022371227,0.9444444444444444,0.999999821186,0.34,2103,23
fewshot,label_masked_all_reviews,l2-a11,D,paired_local_policy_replay,0.3841059602649007,0.5306020484636522,0.5363447559709242,0.4370860927152318,0.2840860974595176,0.7058823529411765,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a11,N,paired_local_policy_replay,0.3625,0.5294117647058824,0.5363447559709242,0.41509433962264153,0.2791138681969386,0.7692307692307693,0.999999821186,0.34,2130,24
fewshot,label_masked_all_reviews,l2-a12,D,paired_local_policy_replay,0.5882352941176471,0.5306020484636522,0.5255434782608696,0.6191950464396285,0.4730083112683494,0.9140625,0.999999821186,0.34,2122,23
fewshot,label_masked_all_reviews,l2-a12,N,paired_local_policy_replay,0.6269592476489029,0.5336334083520881,0.5255434782608696,0.658307210031348,0.5160780285365112,0.9296875,0.999999821186,0.34,2118,23
mixed_component_diagnostic,review_filtered,l2-a01,D,paired_local_policy_replay,0.6210526315789474,0.6110828673106253,0.6105769230769231,0.6702127659574468,0.5273322971024234,0.926829268292683,0.99999922514,0.402159124613,2051,25
mixed_component_diagnostic,review_filtered,l2-a01,N,paired_local_policy_replay,0.5654450261780105,0.6083862770012707,0.6105769230769231,0.5925925925925926,0.4563880216890792,0.9629629629629629,0.99999922514,0.402159124613,2052,25
mixed_component_diagnostic,review_filtered,l2-a02,D,paired_local_policy_replay,0.3333333333333333,0.6061845131612573,0.6225955025738282,0.41818181818181815,0.2778212701838733,0.8670520231213873,0.99999922514,0.46,2051,4
mixed_component_diagnostic,review_filtered,l2-a02,N,paired_local_policy_replay,0.08333333333333333,0.6089252706627938,0.6225955025738282,0.125,0.386971975673154,0.8439306358381503,0.99999922514,0.46,1927,2
mixed_component_diagnostic,review_filtered,l2-a03,D,paired_local_policy_replay,0.5612968591691996,0.5917421064252595,0.6002258610954263,0.5977710233029382,0.49081530762810033,0.885286783042394,0.999999940395,0.99,2671,0
mixed_component_diagnostic,review_filtered,l2-a03,N,paired_local_policy_replay,0.5007153075822603,0.583824569676963,0.6002258610954263,0.5264663805436338,0.5654454989992663,0.8653366583541147,0.999999940395,0.99,2383,0
mixed_component_diagnostic,review_filtered,l2-a04,D,paired_local_policy_replay,0.41379310344827586,0.5633663366336633,0.5655449522852838,0.6666666666666666,0.5426786940771874,0.6363636363636364,0.999999821186,0.371377393603,2122,60
mixed_component_diagnostic,review_filtered,l2-a04,N,paired_local_policy_replay,0.4,0.5641025641025641,0.5655449522852838,0.5882352941176471,0.6794849965830073,0.6666666666666666,0.999999821186,0.371377393603,2099,60
mixed_component_diagnostic,review_filtered,l2-a05,D,paired_local_policy_replay,0.4444444444444444,0.5718592964824121,0.5772655840754322,0.4444444444444444,0.5812727116599493,0.9152542372881356,0.999999821186,0.99,2122,0
mixed_component_diagnostic,review_filtered,l2-a05,N,paired_local_policy_replay,0.445859872611465,0.5720754716981132,0.5772655840754322,0.445859872611465,0.6365452244286667,0.923728813559322,0.999999821186,0.99,2117,0
mixed_component_diagnostic,review_filtered,l2-a06,D,paired_local_policy_replay,0.7080213903743315,0.5660759493670886,0.5220563847429519,0.8120950323974082,0.8043709722534582,0.8465608465608465,0.999963879585,0.99,2092,0
mixed_component_diagnostic,review_filtered,l2-a06,N,paired_local_policy_replay,0.7128953771289538,0.5629397967161845,0.5220563847429519,0.8044280442804428,0.9076150844660285,0.8592592592592593,0.999963879585,0.99,1979,0
mixed_component_diagnostic,review_filtered,l2-a07,D,paired_local_policy_replay,0.5728643216080402,0.5869409232241091,0.5902511078286559,0.6060606060606061,0.5608483388567067,0.9228486646884273,0.05,0.463918253779,2317,6
mixed_component_diagnostic,review_filtered,l2-a07,N,paired_local_policy_replay,0.549618320610687,0.5815899581589958,0.5902511078286559,0.5842450765864332,0.49529060215635845,0.9226190476190477,0.05,0.463918253779,2439,5
mixed_component_diagnostic,review_filtered,l2-a08,D,paired_local_policy_replay,0.6347826086956522,0.6001481847369721,0.5980623199790521,0.6724890829694323,0.6683225293010276,0.9322709163346613,0.999999582767,0.451480075717,2183,8
mixed_component_diagnostic,review_filtered,l2-a08,N,paired_local_policy_replay,0.5876288659793815,0.5975579367057064,0.5980623199790521,0.6217616580310881,0.7432858706396678,0.9047619047619048,0.999999582767,0.451480075717,2147,8
mixed_component_diagnostic,review_filtered,l2-a09,D,paired_local_policy_replay,0.6896551724137931,0.5978718139074487,0.5972083748753739,0.6896551724137931,0.5560737388244987,0.9230769230769231,0.999999582767,0.99,2183,0
